id,title.main_title,title.subtitle,date.date_display,date.date_display_classification,date.date_radical,date.date_radical_classification,subjects.topics,subjects.form_genre,edition_enumeration,classifications,contributions,languages,places,relationships,held_by,electronic_locator,summary,notes,cluster,pc1,pc2
3660,Le traversie del sentimento prodotte dalla terza edizione del signor Fielding in francese tradotte dal signor Mercier. E nell'italiano idioma per la prima volta ridotte da Andrea Metra cittadino torinese in due tomi,,1790,,,,,Fiction (FAST Forms),,Misattributed (Paratext Forms); Indirect translation (Translation Status); Integral (Translation Status),"translator::person::1444::Andrea Metrà; publisher::organisation::1073::Curti, Giovanni Antonio",Italian,3164603::Venice::Italy,::translation of::2470::Les malheurs du sentiment (1789),organisation::1445::Biblioteca di S.Giorgio in Poggiale,,,The source text was wrongly attributed to Henry Fielding. The true author was by Charles Dodd. The Italian translator based his translation on the French version and not the English source-text.,0,-0.19255403539391114,1.1671695496949557
4963,Lettera al vescovo di Durham,,1806,,,,Social problems (FAST Topic),"Correspondence, reminiscences, etc. (FAST Forms)",,Partial (Translation Status),translator::person::1699::Melchiorre Gioia; publisher::organisation::1066::Pirotta e Maspero,Italian,3173435::Milan::Italy,"::part of::3592::Cenni morali e politici sull'Inghilterra estratti dalgi scrittori inglesi (1806); ::translation of::3593::A Letter to the ... Bishop of Durham ... on the principle and detail of the measures now under the consideration of Parliament, for promoting and encouraging industry, and for the relief and regulation of the poor",,,,"Placeholder title created by the researcher. Gioia quoted Bernard's work to blame the juridical status in which women were held in the British common law (p.41) THere are also other fragments of Bernard's work on p.144, 153-154, 166.",0,-0.2324667059136996,1.0743264472000338
4953,"Letter addressed to the abbe Raynal on the affairs of North-America, in which the mistakes in the abbe's account of the revolution of America are corrected and cleared up. By Thomas Paine, M.A. of the University of Pennsylvania, and author of the pamphlet and other publications, entitled, ""Common sense""",,1782-08-21,,,,Politics and government (FAST Topic); Revolutions (FAST Topic),"Correspondence, reminiscences, etc. (FAST Forms)",,Source-text (Translation Status),publisher::person::2617::Melchior Steiner; bookseller::person::2618::Robert Aitken; author::person::1186::Thomas Paine,English,4560349::Philadelphia::United States,,organisation::1221::British Library,https://www.google.co.uk/books/edition/Letter_Addressed_to_the_Abb%C3%A9_Raynal_on/VqxCAQAAMAAJ?hl=en&gbpv=1&dq=A+letter+addressed+to+the+Abbe+Raynal+on+the+affairs+of+North-America&printsec=frontcover,,"In a work explicitly addressed to a European readership, Paine criticizes Raynal for his ahistorical view of the American Revolution in 'Révolution de l'Amérique' (1781). Whereas Raynal writes that no sacred rights existed in the US before the revolution, Paine stresses the despotism and violation of rights by the British Crown as causes of the revolution. 

The URL is to the London (C. Dilly) reprint.",4,-0.5794251763965094,-0.8291099376764265
4208,"Letter addressed to the addressers, on the late proclamation",,1792-06,,,,Censorship (FAST Topic),"Correspondence, reminiscences, etc. (FAST Forms)",,Source-text (Translation Status),publisher::person::2184::Henry Delahoy Symonds; publisher::person::2464::Thomas Clio Rickman; author::person::1186::Thomas Paine,English,2643743::London::United Kingdom,,,https://books.google.be/books?id=Y68JuwEACAAJ&printsec=frontcover&hl=nl&source=gbs_ge_summary_r&cad=0#v=onepage&q&f=false,,Paine ridicules the defense of the British constitution by Burke and members of the British government in response to the publication of his Rights of Man. His text is a reaction to the royal proclamation against seditious acts and publications.,4,-0.9150937507930588,-0.7444672588165789
5084,Lettera del rappresentante Filippò a sua moglie,,1795-06-16,,28 prairial anno 3 repubblicano,,Republicanism (FAST Topic),"Correspondence, reminiscences, etc. (FAST Forms); Manuscripts (FAST Forms)",,Integral (Translation Status),translator::person::1403::Giovanni Antonio Ranza,Italian,3166595::Sestri Levante::Italy,::translation of::3714::Troisième et dernière lettre de Phillippeaux à sa femme (year 3 (1795)),,,,This translation was never published. It is part of Carte Ranza in Archivio Stato Torino. The Piedmontese revolutionary translated the last letter of the Dantonist deputy because he thought that his political misadventures mirrored those of the French politician. Ranza translated the French text while he was jailed in Nice with the accusation of counterrevolutionary activity.,0,-0.016525737116856697,1.1172761414439487
4421,Lettera di Gian-Jacopo Russò al Sig. Filopoli,,1755,,,,Politics and government (FAST Topic),"Correspondence, reminiscences, etc. (FAST Forms)",,Integral (Translation Status),"publisher::organisation::1073::Curti, Giovanni Antonio; translator::person::1885::Giovanni Novello (G.N.)",Italian,3164603::Venice::Italy,"::translation of::3015::Lettre de J.J. Rousseau au Monsieur Philopolis (1782); ::part of::3016::Biblioteca dell'uomo repubblicano, ovvero Corso di politica, di economia civile, di morale e di educazione estratto dalle opere de' più celebri autori moderni da G.N. cittadino veneto (1797)",,,,,0,-0.17735163159168094,0.8314206952350591
4317,Lettera di un italiano a Bonaparte,,1799,,,,Politics and government (FAST Topic),"Correspondence, reminiscences, etc. (FAST Forms)",,Adapted (Translation Status),publisher::person::1785::Andrea Frugoni; translator::person::1784::Giovanni Fantoni (Anonymous),Italian,3176219::Genoa::Italy,"::translation of::2923::Correctif à la gloire de Bonaparte, ou Lettre a ce general (1797)",,http://digiteca.bsmc.it/?l=opuscoli&t=Lettera%20di%20un%20italiano%20a%20Bonaparte,,This copy belonged to the poet and revolutionary Ugo Foscolo.,0,-0.1270728551027012,0.6367979897395473
4652,"Lettera pastorale al clero ed ai fedeli della sua diocesi nell’occasione che fu eletto metropolitano di Parigi, tradotta dal francese",,1791,,,,Politics and government (FAST Topic); Religion (FAST Topic),"Correspondence, reminiscences, etc. (FAST Forms)",,Integral (Translation Status),translator::person::2268::Anonymous (178),Italian,,::translation of::3267::Lettre pastorale de M. l'évêque métropolitain de Paris (J.-B. Jos. Gobel) au clergé et aux fidèles de son diocèse (1791),,,,,0,-0.17356364243320266,0.759625311436554
4730,"Lettera pastorale d’Enrico Grégoire, vescovo della diocesi di Loir e Cher",,1795,,,,Politics and government (FAST Topic); Religion (FAST Topic),"Correspondence, reminiscences, etc. (FAST Forms)",,Integral (Translation Status),::person::2337::Anonymous (193),Italian,,::translation of::3355::Lettre pastorale de M. l'évêque du département de Loir-et-Cher (1791-03-21),,,,,0,-0.1735636424332027,0.759625311436554
3581,Lettere a Eugenia sulla religione,,"[1797, 1798]",,anno VI repubblicano,,Anti-clericalism (FAST Topic); Religion (FAST Topic),"Banned works (Additional Genre Terms); Correspondence, reminiscences, etc. (FAST Forms); Essays (FAST Forms)",,Integral (Translation Status),translator::person::2018::Anonymous (116),Italian,3173435::Milan::Italy,::translation of::2435::Lettres à Eugénie ou Préservatif contre les préjugés (1768),organisation::1381::Libreria Civica Cremona,,,The book was on sale at Pirotta but it was not published by them.,0,-0.12035246102072057,1.1823942665900404
4375,Lettere cisalpine a Sofia tradotte dall’originale Francese inedito,,1798,,Anno 6,French Republican Calendar (Wikidata),Education (FAST Topic),"Correspondence, reminiscences, etc. (FAST Forms)",,Integral (Translation Status),translator::person::2072::Anonymous (137); publisher::organisation::1066::Pirotta e Maspero,Italian,3173435::Milan::Italy,::translation of::2977::Unknown 42,,,,"An announcement of this translation appeared on Corriere Milanese, n.42 (24.5.1798), p.340.",0,-0.0667157912515515,1.3321234945050566
4959,Lettere del Dottor Berkenhout,,1790,,,,Conduct of life (FAST Topic),"Correspondence, reminiscences, etc. (FAST Forms)",,Partial (Translation Status),translator::person::1699::Melchiorre Gioia; publisher::organisation::1066::Pirotta e Maspero,Italian,3173435::Milan::Italy,::translation of::3589::A Volume of letters from Doctor Berkenhout to his son at the University (1790); ::part of::3588::Cenni morali e politici sull'Inghilterra estratti dalgi scrittori inglesi (1806),,,,"Placeholder title created by the researcher. Gioia puts in the footnotes a French version of Berkenhout's work under the title Lettres du Docteur Berkenhout. We were not able to find this French translation. Gioia took a passage where Berkenhuout strongly criticised the habit of young students, between 10 and 14 years old, to serve almost as servants to older students in the English public schools (p.9-11).",0,-0.21936021225209767,1.0863892216091948
4520,Lettere di Memmio a Cicerone,,1798,,,,Philosophy (FAST Topic),"Correspondence, reminiscences, etc. (FAST Forms)",,Projected (Printing and Publishing Status),translator::person::2166::P.D.D.T.,Italian,3173435::Milan::Italy,::translation of::3115::Lettres  de  Memmius a Cicéron (1771); ::related to::3195::Della pace perpetua operetta di Voltaire con annotazioni (Anno 7 (1798)),,,,"This translation was announced in the preface of ""Della pace perpetua"", p.VI.",0,-0.18199792990630778,1.0712872521983183
5329,Lettere sugli Scritti e sul Carattere di G. G. Rousseau della Baronessa di Stael Holstein. Tradotte dal Francese. Con un discorso del Traduttore sullo stesso argomento,,1817,,,,Education (FAST Topic); Literature (FAST Topic),"Biographies (FAST Forms); Correspondence, reminiscences, etc. (FAST Forms); Literary criticism (FAST Forms)",,Integral (Translation Status),translator::person::2738::Giovanni Tamassia; publisher::person::2739::Landi (Dalla Stamperia Landi),Italian,2659689::Mendrisio::Switzerland,::translation of::3987::Lettres sur les ouvrages et le caractère de J.J. Rousseau (1788),,https://www.google.co.uk/books/edition/Lettere_sugli_scritti_e_sul_carattere_di/PF8m8JonLCUC?hl=en,"+ Translator's 6-page preface (to be entered) 

Its translation is prefaced by a lengthy discourse in which Tamassia delivers his own opinions on Rousseau, whom he calls a modern-day Prometheus

“The translator, C.-G. Tamassia, judges certain opinions of Mme de Stael to be rather liberal; but he comments on her with enthusiasm in the preface"". See Charles Dejob, 'Madame de Staël et l'Italie: Avec une Bibliographie de l'influence Française en Italie, de 1796 à 1814, Vol.1' (1890), pp.203ff.

Il Traduttore, pp. 5-10; segue il testo delle Lettere della Staél, pp. 11-137 (di cui Prefazione / della Baronessa di Stael [sic] / alla prima edizione, pp. 11-12; Seconda prefazione / nel 1814., pp. 13-18 e alcune note a firma: Il Traduttore, pp. 21 ne 24 n); Della / eloquenza / di Gian Giacomo Rousseau. / Discorso del C. Giovanni Τamasia [sic, da correggere in: Tamassia, secondo l'errata-corrige finale] con le parti: Prefazione, pp. 141-149; Della / eloquenza / di Gian-Giacomo Rousseau, pp. 150-181, Nota, pp. 182-192 (con la lettera —· data in italiano — del Rousseau al Malesherbes, da Montmorency, del 26 gennaio 1762). (Errata-corrige), p. [193].","Includes Mme de Stael's new preface to the 1814 reissue.

The curious choice of Mendrisio for the place of printing was probably due to Rousseau’s controversial status in Italy. While Mendrisio is in Switzerland, it lies just a few miles from the Italian border. Rousseau faced strong opposition from the conservative establishment in Italy, and alongside other authors of the French enlightenment, his works were immediately placed on the Index, so with a few exceptions he was not widely translated in Italy until the 19th century.

See Charles Dejob, 'Madame de Staël et l'Italie: Avec une Bibliographie de l'influence Française en Italie, de 1796 à 1814, Vol.1' (1890, Armand Colin).",0,-0.17691768996054386,1.0032536704526493
4291,Lettere sulla Storia,,,,,,,,,Notes (Paratext Forms); Preface (Paratext Forms); Hermeneutical (Paratext Functions),author::person::1218::Gaetano Rodinò,Italian,3173435::Milan::Italy,"::paratext of::2907::Lettere sulla Storia (Anno IX repubblicano ([1800, 1801]))",,,,Rodinò defends Machiavelli's from the accusation of being a servile intellectual (p.176-178). The Italian translator adopts Rousseau's words to rehabilitate the Florentine author.,2,-0.19944879002810922,1.3985648052684456
3285,Lettere sulla Storia,,"[1800, 1801]",,Anno IX repubblicano,,History (FAST Topic),Essays (FAST Forms),,Integral (Translation Status),publisher::organisation::2869::Contrada Nuova al num. 561 (Tipografia Milanese); translator::person::1218::Gaetano Rodinò,Italian,3173435::Milan::Italy,::translation of::2258::Letters on the study and use of history (1752),organisation::1234::Biblioteca Braidense,,,Is this translated via French or directly from English?,0,-0.11944806784613596,1.153694648644876
