id,title.main_title,title.subtitle,date.date_display,date.date_display_classification,date.date_radical,date.date_radical_classification,subjects.topics,subjects.form_genre,edition_enumeration,classifications,contributions,languages,places,relationships,held_by,electronic_locator,summary,notes,cluster,pc1,pc2
5258,Dei delitti e delle pene,,1764,,,,Human rights (FAST Topic); Law (FAST Topic),Essays (FAST Forms),,Source-text (Translation Status),author::person::2647::Cesare Bonesana di Beccaria (Anonymous); publisher::person::2658::Giuseppe Aubert (Anonymous); publisher::person::2659::Marco Coltellini (Anonymous),Italian,2993458::Monaco::Monaco; 3174659::Livorno::Italy,,organisation::1221::British Library,https://www.google.co.uk/books/edition/Dei_delitti_e_delle_pene/Qc2w2id9DXIC?hl=en&gbpv=0,"Epigraph from Francis Bacon: “In rebus quibuscumque difficiloribus non expectandum, ut quis simul, et serat et metat, sed praeparatione opus est, ut per gradus maturescant” ('Sermones fideles', XLV).","Beccaria's stylish plea for penal law reform was one of the most important works of the Italian Enlightenment. Written between March 1763 and January 1764, with the encouragement of members of the Milanese intellectual circle known as the 'Accademia dei pugni' ('Academy of Fists'), it was published anonymously in Livorno in July 1764. It had no listed place or publisher – later editions carried the false imprint of 'Monaco' – for fear of repercussions, and indeed, it was put on the Vatican's Index of Forbidden Books in 1766.

On its publication, it enjoyed an immediate success, and its influence reached out across Europe and over the Atlantic. Its humane ideas inspired the introduction of legal reforms by Grand Duke Leopold of Tuscany (the first to abolish the death penalty in 1786), Holy Roman Emperor Joseph II, and Catherine II of Russia.

His central theme was to argue for a more deterrent-based and less retributive attitude to criminality based around proportionate punishment, while calling for the abolition of torture and capital punishment. He developed his position by appealing to utilitarian theories, arguing that punishment was only justified when it motivated people to honour the social contract, and that laws should be created for “the greatest happiness shared among the greater number”. Beccaria compared the ideal lawgiver to “a skilled architect, who raises his building [i.e. the social contract] on the foundation of self-love”, where the interests of all should derive from the interests of each.

Beccaria’s relevance lies in his reconception of the problem of punishment within the framework of a new idea of politics birthed from the Enlightenment. One which imagined a new kind of framework in which state authority is subjugated to laws protecting individuals. Conceived this way, criminal law could no longer be a royal instrument used by a sovereign to underpin their strength and guarantee social order, but rather the neutral instrument of citizens to protect their liberty and safety against public or private violence.

See Philippe Audegean & Luigi Delia, eds., 'Le moment Beccaria: naissance du droit pénal moderne, 1764-1810' (2018, Liverpool University Press).",2,-0.15199257681866918,0.11136264607205679
3977,Dei diritti e dei doveri del cittadino dell'abate Mably. Traduzione in italiano del cittadino G.M.,,1797,,,,Human rights (FAST Topic); Republicanism (FAST Topic),Essays (FAST Forms),,Re-issues (Printing and Publishing Status),translator::person::1989::Anonymous (91); publisher::organisation::1441::Pagni & Bardi,Italian,3176959::Florence::Italy,::translation of::2654::Des droits et devoirs du citoyen (1789),organisation::1230::Biblioteca Nazionale,,,,2,-0.21355002477717167,0.5881240481857946
3631,Dei diritti e dei doveri del cittadino dell'abate Mably. Traduzione in italiano del cittadino G.M.,,,,,,Human rights (FAST Topic); Republicanism (FAST Topic),Essays (FAST Forms),,Dedication (Paratext Forms); Epigraph (Paratext Forms); Preface (Paratext Forms),author::person::1880::Giovanni Minoia (G.M.),Italian,,"::paratext of::2186::Dei diritti e dei doveri del cittadino dell'abate Mably. Traduzione in italiano del cittadino G.M. (anno primo della repubblica cisalpina ([1797, 1798]))",,,"preface: ""Se un si' tenue lavoro, che vi offro non e' degno di voi, caro, e prezioso sostegno d'un governo democratico,accettate almeno la stima, e l'attaccamento mio per voi aggradite il mio desiderio, che si' necessaria istruzione non abbia a essere ignota a persona alcuna"".",,2,-0.20667307229770998,0.7452805832206619
3630,Dei diritti e dei doveri del cittadino dell'abate Mably. Traduzione in italiano del cittadino G.M.,,"[1797, 1798]",,anno primo della repubblica cisalpina,,Human rights (FAST Topic); Republicanism (FAST Topic),Essays (FAST Forms),,Integral (Translation Status); Retranslation (Translation Status),translator::person::1880::Giovanni Minoia (G.M.); publisher::organisation::1413::Stamperia patriottica,Italian,3173435::Milan::Italy,::translation of::2456::Des droits et devoirs du citoyen (1789),,https://books.google.co.uk/books?id=uMBRVuAECbUC&pg=PA95&dq=dei+diritti+e+dei+doveri+del+cittadino+opera+dell%27abate+Mably&hl=it&sa=X&ved=2ahUKEwjO9pHN1KfuAhV1oFwKHZmNDG0Q6AEwAHoECAUQAg#v=onepage&q=dei%20diritti%20e%20dei%20doveri%20del%20cittadino%20opera%20dell'abate%20Mably&f=false,,"The translation is quite rough and not very polished. The attribution to the lawyer Giovanni Minoia is in A. De Francesco, Rapporto al cittadino Carnot : preceduto dalla traduzione dei ""Droits et devoirs du citoyen"" di Gabriel Bonnot de Mably, p.10-11.",2,-0.1186903412843545,1.0984998940301556
4330,Dei diritti e dei doveri del cittadino opera dell'abate di Mably,,1799,,Anno 7 della libertà e 1 della repubblica napoletana,French Republican Calendar (Wikidata),Politics and government (FAST Topic),Essays (FAST Forms),,Integral (Translation Status); Retranslation (Translation Status),translator::person::1878::Francesco Lomonaco (Anonymous),Italian,3172394::Naples::Italy,::translation of::2933::Des droits et devoirs du citoyen (1789),,,,,2,-0.09321443336807589,0.8375660224928408
4335,Dei diritti e dei doveri del cittadino opera dell'abate di Mably,,,,,,Politics and government (FAST Topic),Essays (FAST Forms),,Preface (Paratext Forms),author::person::1878::Francesco Lomonaco,Italian,3172394::Naples::Italy,::paratext of::2937::Dei diritti e dei doveri del cittadino opera dell'abate di Mably (Anno 7 della libertà e 1 della repubblica napoletana (1799)),,,,"Discorso del traduttore (translator's address) from p.III to LXVI in the edition held in Berkeley and reprinted in Rapporto al cittadino Carnot con la traduzione dell'opera dell'Abate di Mably De' diritti e doveri del cittadino edited by Antonino De Francesco, Palermo, 1999.",2,-0.19869773717868547,0.6407289793287284
3572,Dei diritti e dei doveri dell'uomo e del cittadino del sign. abb. di Mably,,1800,,,,Human rights (FAST Topic); Republicanism (FAST Topic),Essays (FAST Forms),,Integral (Translation Status),translator::person::1990::Anonymous (92),Italian,3173435::Milan::Italy,::translation of::2430::Des droits et devoirs du citoyen (1789),organisation::2097::Biblioteca delle civiche raccolte,,,,2,-0.24759689922379258,0.9429008254887853
3278,Dei diritti e dei doveri dell'uomo e del cittadino del sign. abb. di Mably,,1797,,Anno primo della libertà italiana,,Human rights (FAST Topic); Republicanism (FAST Topic),Essays (FAST Forms),,Integral (Translation Status),translator::person::1213::Gioseffa Cornoldi Caminer; publisher::organisation::1070::Stampe Andrea Martini,Italian,3164603::Venice::Italy,::translation of::2248::Des droits et devoirs du citoyen (1789),organisation::1230::Biblioteca Nazionale,https://books.google.co.uk/books?id=gTPyYbwi2t0C&printsec=frontcover&hl=it&source=gbs_ge_summary_r&cad=0#v=onepage&q&f=false,,This version seems closer to the original trying to find Italian terms close to French ones (Politezza for politesse) or leaving names of places in the original (Windsor and St.James instead of Vinsor and S.Giacomo).,2,-0.11220356938426741,0.9115329707320164
3601,Dei mezzi di rigenerare la Francia applicabili a tutti i popoli liberi,,1798,,Anno primo della repubblica ligure,,Law (FAST Topic); Politics and government (FAST Topic),Essays (FAST Forms),,Integral (Translation Status),translator::person::1391::Gaetano Marré; publisher::organisation::1067::Stamperia francese e italiana degli amici della libertà,Italian,3176219::Genoa::Italy,::translation of::2444::Des moyens de régénérer la France et d'accélérer une paix durable avec ses ennemis (1797),organisation::2093::Biblioteca statale di Cremona,https://books.google.co.uk/books?id=BkEgUrU-JjcC&pg=PA167&dq=dei+mezzi+di+rigenerare+la+Francia+applicabili+a+tutti+i+popoli&hl=it&sa=X&ved=0ahUKEwiY07LipfblAhU8QkEAHX6ZAMAQ6AEIKTAA#v=onepage&q=dei%20mezzi%20di%20rigenerare%20la%20Francia%20applicabili%20a%20tutti%20i%20popoli&f=false,,,2,-0.11137509296256191,0.7698618627440987
3654,Dei principi di morale,,1798,,,,Philosophy (FAST Topic),Essays (FAST Forms),,Integral (Translation Status),"publisher::organisation::1436::Caffarelli, Giambatista; translator::person::1435::Giuseppe Podestà",Italian,3176219::Genoa::Italy,::translation of::2466::Principes de morale (1784),organisation::1437::Fondazione Lelio e Lisli Basso,,,"This work continues the Genoese publication of the writings by Mably. It includes also Mably's essay on superstition. See, F. Mazzanti Pepe, ""Mably: principi, regole e istituzioni per una democrazia a misura d'uomo"", pp.107-134.",2,-0.23428423518176938,0.9167388062959554
3850,De la condition des femmes dans les républiques,,1798,,,,Republicanism (FAST Topic); Women's rights (FAST Topic),Essays (FAST Forms),,Source-text (Translation Status),author::person::1563::Charles-Guillaume Théremin; publisher::organisation::1058::Laran,French,2988507::Paris::France,,,,,,3,0.9999296328934781,-0.6697452906021371
5228,De la force du gouvernement actuel de la France et de la nécessité de s'y rallier,,1796,,,,Politics and government (FAST Topic),Essays (FAST Forms),,Source-text (Translation Status),author::person::1554::Benjamin Constant,French,,,organisation::1222::Bibliothèque nationale de France,,,No place or publisher indicated,3,0.5345184479989683,-0.7024921178356175
3367,"De la France et des États-Unis, ou De l'importance de la Révolution de l'Amérique, pour le bonheur de la France, des rapports de ce royaume & des États-Unis, des avantages réciproques qu'ils peuvent retirer de leurs liaisons de commerce, & enfin de la situation actuelle des États-Unis",,1787-03-20,,,,Economics (FAST Topic); Revolutions (FAST Topic),Essays (FAST Forms),,Source-text (Translation Status),author::person::1672::Etienne Clavière; author::person::1261::Jacques-Pierre Brissot de Warville,French,2988507::Paris::France,,,"https://books.google.co.uk/books?id=SmEVAAAAQAAJ&printsec=frontcover&dq=brissot+De+la+France+et+des+E%CC%81tats-Unis,+ou+De+l%27importance+de+la+Re%CC%81volution+de+l%27Ame%CC%81rique&hl=nl&sa=X&ved=2ahUKEwjh9vuNn-zvAhWUtHEKHULNCXMQ6wEwAHoECAIQAQ#v=onepage&q&f=false",,Publisher unknown.,3,0.9546834873127795,-0.8039928809720649
3834,De la justice politique par W. Godwin. Traduction très abrégée,,,,,,,,,Notes (Paratext Forms); Hermeneutical (Paratext Functions),author::person::1554::Benjamin Constant,French,,::paratext of::2219::De la justice politique par W. Godwin. Traduction très abrégée (1798/1800),,,p. 362: 'l'auteur lui meme sent dans d'autres parties de son ouvrage l'exagération de sa doctrine'.,In the footnotes Constant was often critical for Goodwins more extreme standpoints.,0,0.4911267436578347,0.3111942578924316
3833,De la justice politique par W. Godwin. Traduction très abrégée,,1798/1800,,,,Philosophy (FAST Topic); Politics and government (FAST Topic); Republicanism (FAST Topic),Essays (FAST Forms); Manuscripts (FAST Forms),,Projected (Printing and Publishing Status); Adapted (Translation Status); Extended (Translation Status),translator::person::1554::Benjamin Constant,French,2659994::Lausanne::Switzerland; 2988507::Paris::France,::translation of::2564::Enquiry concerning political justice and its influence on morals and happiness (1793),organisation::1757::Bibliothèque cantonale et universitaire de Lausanne; organisation::1222::Bibliothèque nationale de France,,,"Translation was never published. Two different manuscript versions in BNF and Lausanne. According to Barberis, Constant started the text as a translation but totally transformed it as he went along, up to the point of becoming co-author. Text was drastically shortened and its structure changed, chapters were removed or rewritten in Constant's own words, critical notes were added. From an announcement of the translation in the Journal général de la littérature de France: 'Le traducteur a rectifié dans ses observations les idées exagérées ou bizarres qui déparent l'original anglais' (Paul Sadrin in Dix-Huitième Siècle 9 (1977), p. 405). Constant meant to publish the translation in 1799 but the coup of Brumaire and Constant's appointment to the Tribunat seem to have prevendted it. In a later announcement, Constant spoke of his notes to the translation, in which he investigated the idea of a republican constitution.  Benjamin Constant : De la Justice politique. Traduction inédite de l'ouvrage de William Godwin : Enquiry concerning Political Justice and its Influence on General Virtue and Happiness, éditée par Burton R. Pollin, (coll. «Droit et Science politique », 5) 1972; De la justice politique (1798-1800) : d'après l'""Enquiry concerning political justice"" de William Godwin / Benjamin Constant ; volume dirigé par Lucia Omacini et Étienne Hofmann (Tübingen, 1998).",4,0.9669982186436904,-0.4751417209195352
